year	visitorid	hitdatahistorymkey	filename	linenumber	brandcode	visitoridhigh	visitoridlow	visitnumber	visitdatetime	visitdate	fiscalyear	fiscalmonthnumber	fiscalweeknumber	hit_time_gmt	service	acceptlanguage	eventlist	homepage	ip	pageevent	pageeventvar1	pageeventvar2	pagetype	pageurl	pagename	productlist	userserver	channel	sitesection	category	subcategory	subcategory2	pagecategory	searchterms	searchresults	refinementtype	refinementattribute	myaccountengagement	formanalysis	emailsubscriptionadd	emailsubscriptionremove	linklocation	navigationlinks	searchtype	businessunit	categoryxid	alternative	rbtused	resulttype	refinementattribute2	refinementattribute3	refinementattribute4	refinementattribute5	refinementattribute6	refinementattribute7	pagetypemerch	prop29	flashcreative	flashcreativeengagement	pdpengagement	prop33	prop34	prop35	prop36	prop37	prop38	prop39	prop40	prop41	language	prop43	prop44	prop45	prop46	prop47	prop48	prop49	prop50	ordernumber	state	useragent	zip	searchengine	excludehit	hier1	hier2	hier3	hier4	hier5	browser	postbrowserheight	postbrowserwidth	postcookies	postjavaenabled	postpersistentcookie	color	connectiontype	country	domain	postttimeinfo	javascript	language_0001	os	plugins	resolution	lasthittimegmt	firsthittimegmt	visitstarttimegmt	lastpurchasetimegmt	lastpurchasenum	firsthitpagename	visitstartpagename	visitreferrer	visitsearchengine	visitpagenum	prevpage	geocity	geocountry	georegion	duplicatepurchase	newvisit	dailyvisitor	hourlyvisitor	monthlyvisitor	yearlyvisitor	postcampaign	sitesection_0001	category_0001	subcategory_0001	subcategory2_0001	internaltrackingcode	searchterms_0001	productfindingmethods	paymentmethod	shippingmethod	ordernumber_0001	warrantiespresented	warrantycategory	crosssoldproduct	crosssoldinfluence	crossselltype	evar16	promocode	formanalysis2	calculatorengagement	bazaarvoice	catalogid	customerconnection	evar23	evar24	evar25	evar26	scene7	evar28	addonsbuytogether	addonsymal	mvtparameters	evar34	evar35	evar36	evar37	evar38	evar39	language_0002	freshstartcomplete	opentobuy	institutionid	cdeincreasepayment	cdedeferredoffer	cdedspomodel	cdeemailoptin	evar48	paidsearchrawquery	evar50	post_evar1	post_evar2	post_evar3	post_evar4	post_evar5	post_evar6	post_evar7	post_evar8	post_evar9	post_evar10	post_evar11	post_evar12	post_evar13	post_evar14	post_evar15	post_evar16	post_evar17	post_evar18	post_evar19	post_evar20	post_evar21	post_evar22	post_evar23	post_evar24	post_evar25	post_evar26	post_evar27	post_evar28	post_evar29	post_evar30	post_evar33	post_evar34	post_evar35	post_evar36	post_evar37	post_evar38	post_evar39	post_evar40	post_evar41	post_evar42	post_evar43	post_evar44	post_evar45	post_evar46	post_evar47	post_evar48	post_evar49	post_evar50	clickaction	clickactiontype	clickcontext	clickcontexttype	clicksourceid	clicktag	visitid	cookieid	checkoutthankyouflag	evar51	evar52	evar53	evar54	evar55	evar56	evar57	evar58	evar59	evar60	evar61	evar62	evar63	evar64	evar65	evar66	evar67	evar68	evar69	evar70	evar71	evar72	evar73	evar74	evar75	evar76	evar77	evar78	evar79	evar80	evar81	evar82	evar83	evar84	evar85	evar86	evar87	evar88	evar89	evar90	evar91	evar92	evar93	evar94	evar95	evar96	evar97	evar98	evar99	evar100	initialloaddate	updatedloaddate	devicetype
2022	76037456168330435111276036567095290452	16262256406	hit_data_fingerhutcomprod_2022-01-01.tsv	1746718	FDM	7603745616833043456	1276036567095290112	3	01JAN2022:12:52:19.000000	01JAN2022	2022	1	1	1641063139	pe	en-us	111,112,122,127,129,143,145,155,171,182,10005,10031,10038,10039,10096	U	68.52.36.22	10		ListingPage:BottomPagination2		https://www.fingerhut.com/search?search-type=autocomplete&q=tools&categoryId=182	search:results								search								https://www.fingerhut.com/search?search-type=autocomplete&q=tools&categoryId=182																New					36bbb6c7d68e46638d6e0f02695b6160			BottomPagination2							Advantage									Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1		0	0						3530686364	719	414	Y	N	Y	1	2	304	comcast.net	1/0/2022 12:41:27 6 360	7	45	287736017		270	1641063124	1641019919	1641062487	1641062675	1	my account:sign in	index		0	52	0	nashville	usa	tn	0	0	0	0	0	0													https://www.fingerhut.com/search?search-type=autocomplete&q=tools&categoryId=182	5109089585										5109089585					6_Missing_Other		5.2631												Advantage		1										tools	Search			ORD0112871195		https://www.fingerhut.com/search?search-type=autocomplete&q=tools&categoryId=182	5109089585		Auto-Suggest:index 1:tools:in Hand Tools & Tool Sets				3.9			14	5109089585	EMAIL01 : 11:CDESEGD : 0.00:CDESEGF : 15:CDESEG02 : 9	so308_test_50	so257_test_50	265	6_Missing_Other		5.2631						SO151_Stocking_Stuffers	SO166_MF_var_5			SL2_Automated_Audience_Handbags	so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	1			f211231_HP_SL_NYNY_MKTGTST		https://www.fingerhut.com/search?search-type=autocomplete&q=tools&categoryId=182&page=2&itemsPerPage	0	search:results	1	0	A	127603656709529045276037456168330435113	12760365670952904527603745616833043511	0						search:results																xs											431																		02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	66196324130325915376440921578748566797	16261406014	hit_data_fingerhutcomprod_2022-01-01.tsv	895866	FDM	6619632413032591360	6440921578748565504	1	01JAN2022:09:31:54.000000	01JAN2022	2022	1	1	1641051114	ss	en-US,en;q=0.9	20113=14,20538=300,20539=103,20540=197,20541=14.99,20170,111,112,122,123,127,129,131,142,143,144,145,155,171,182,10005,10013,10030,10031,10032,10038,10039,10042,10044,10045,10046,10096,10098	U	47.18.210.29	0				https://www.fingerhut.com/native/index?attStatus=true	mobile index				mobile index	mobile index	mobile index	mobile index	mobile index					43	AlreadyEnrolled		https://www.fingerhut.com/native/index?attStatus=true																Graduate-FS				Emerging					1000						Advantage								FL	Mozilla/5.0 (iPhone; CPU iPhone OS 15_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148		0	0						2661327960	722	375	Y	N	Y	1	2	304	optonline.net	1/0/2022 10:29:31 6 300	7	45	173731979		0	1641051114	1641050971	1641050971	0	0				0	6	4033195960	hicksville	usa	ny	0	0	0	0	0	0													https://www.fingerhut.com/native/index?attStatus=true	3448046527										3912264249	EMAIL01 : 11:CDESEGD : 24.99:CDESEGF : 2:CDESEGG : 2:CDESEG02 : 100				6_Missing_Other		8.7171											so_targeting : Advantage	Advantage	HP_MOBAPP2_VPFS_BAU_MKTGTST	0																https://www.fingerhut.com/native/index?attStatus=true	3448046527										3912264249	EMAIL01 : 11:CDESEGD : 24.99:CDESEGF : 2:CDESEGG : 2:CDESEG02 : 100			1581	6_Missing_Other		8.7171											so_targeting : Advantage	Advantage	HP_MOBAPP2_VPFS_BAU_MKTGTST	0						0		0	0		644092157874856679766196324130325915371	64409215787485667976619632413032591537	0						mobile index																xs											417																		02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	66196324130325915376440921578748566797	16261406015	hit_data_fingerhutcomprod_2022-01-01.tsv	895867	FDM	6619632413032591360	6440921578748565504	1	01JAN2022:09:31:54.000000	01JAN2022	2022	1	1	1641051114	pe	en-US,en;q=0.9	194	U	47.18.210.29	10		so260_control_50		https://www.fingerhut.com/native/index?attStatus=true	mobile index																																																								Mozilla/5.0 (iPhone; CPU iPhone OS 15_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148		0	0						2661327960	722	375	Y	N	Y	1	2	304	optonline.net	1/0/2022 10:29:31 6 300	7	45	173731979		0	1641051114	1641050971	1641050971	0	0				0	7	0	hicksville	usa	ny	0	0	0	0	0	0																																																													https://www.fingerhut.com/native/index?attStatus=true	3448046527										3912264249	EMAIL01 : 11:CDESEGD : 24.99:CDESEGF : 2:CDESEGG : 2:CDESEG02 : 100			1581	6_Missing_Other		8.7171											so_targeting : Advantage	Advantage	HP_MOBAPP2_VPFS_BAU_MKTGTST	0						0		0	0		644092157874856679766196324130325915371	64409215787485667976619632413032591537	0																																													so260_control_50						02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	66196324130325915376440921578748566797	16261406016	hit_data_fingerhutcomprod_2022-01-01.tsv	895868	FDM	6619632413032591360	6440921578748565504	1	01JAN2022:09:32:56.000000	01JAN2022	2022	1	1	1641051176	ss	en-US,en;q=0.9	20113=13,20538=300,20539=133,20540=167,20541=14.99,20170,111,112,122,123,127,129,131,142,143,144,145,155,171,182,10005,10013,10030,10031,10032,10038,10039,10042,10044,10045,10046,10096,10098	U	47.18.210.29	0				https://www.fingerhut.com/native/index?attStatus=true	mobile index				mobile index	mobile index	mobile index	mobile index	mobile index					44	AlreadyEnrolled		https://www.fingerhut.com/native/index?attStatus=true																Emerging				Emerging	015389c7c12448d0a1f81f8f320e32cb				1000						Advantage								FL	Mozilla/5.0 (iPhone; CPU iPhone OS 15_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148		0	0						2661327960	722	375	Y	N	Y	1	2	304	optonline.net	1/0/2022 10:29:31 6 300	7	45	173731979		0	1641051114	1641050971	1641050971	0	0				0	8	1956026620	hicksville	usa	ny	0	0	0	0	0	0													https://www.fingerhut.com/native/index?attStatus=true	3912264249										3912264249	EMAIL01 : 11:CDESEGD : 24.99:CDESEGF : 2:CDESEGG : 2:CDESEG02 : 100				6_Missing_Other		8.7171											so_targeting : Advantage	Advantage	HP_MOBAPP2_VPFS_BAU_MKTGTST	0																https://www.fingerhut.com/native/index?attStatus=true	3912264249										3912264249	EMAIL01 : 11:CDESEGD : 24.99:CDESEGF : 2:CDESEGG : 2:CDESEG02 : 100			1581	6_Missing_Other		8.7171											so_targeting : Advantage	Advantage	HP_MOBAPP2_VPFS_BAU_MKTGTST	0					https://www.fingerhut.com/payment/index	0	mobile index	1	0	A	644092157874856679766196324130325915371	64409215787485667976619632413032591537	0						mobile index																xs											417																		02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	66196324130325915376440921578748566797	16261406017	hit_data_fingerhutcomprod_2022-01-01.tsv	895869	FDM	6619632413032591360	6440921578748565504	1	01JAN2022:09:32:57.000000	01JAN2022	2022	1	1	1641051177	pe	en-US,en;q=0.9	163	U	47.18.210.29	10		f211231_MOBAAPP_White_Sale_BOGO_30_MKTGTST		https://www.fingerhut.com/native/index?attStatus=true	mobile index																																																								Mozilla/5.0 (iPhone; CPU iPhone OS 15_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148		0	0						2661327960	722	375	Y	N	Y	1	2	304	optonline.net	1/0/2022 10:29:31 6 300	7	45	173731979		0	1641051176	1641050971	1641050971	0	0				0	9	0	hicksville	usa	ny	0	0	0	0	0	0																																																													https://www.fingerhut.com/native/index?attStatus=true	3912264249										3912264249	EMAIL01 : 11:CDESEGD : 24.99:CDESEGF : 2:CDESEGG : 2:CDESEG02 : 100			1581	6_Missing_Other		8.7171											so_targeting : Advantage	Advantage	HP_MOBAPP2_VPFS_BAU_MKTGTST	0						0		0	0		644092157874856679766196324130325915371	64409215787485667976619632413032591537	0														f211231_MOBAAPP_White_Sale_BOGO_30_MKTGTST																																					02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	66196324130325915376440921578748566797	16261406018	hit_data_fingerhutcomprod_2022-01-01.tsv	895870	FDM	6619632413032591360	6440921578748565504	1	01JAN2022:09:32:57.000000	01JAN2022	2022	1	1	1641051177	pe	en-US,en;q=0.9	194	U	47.18.210.29	10		so260_test_50		https://www.fingerhut.com/native/index?attStatus=true	mobile index																																																								Mozilla/5.0 (iPhone; CPU iPhone OS 15_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148		0	0						2661327960	722	375	Y	N	Y	1	2	304	optonline.net	1/0/2022 10:29:31 6 300	7	45	173731979		0	1641051177	1641050971	1641050971	0	0				0	10	0	hicksville	usa	ny	0	0	0	0	0	0																																																													https://www.fingerhut.com/native/index?attStatus=true	3912264249										3912264249	EMAIL01 : 11:CDESEGD : 24.99:CDESEGF : 2:CDESEGG : 2:CDESEG02 : 100			1581	6_Missing_Other		8.7171											so_targeting : Advantage	Advantage	HP_MOBAPP2_VPFS_BAU_MKTGTST	0						0		0	0		644092157874856679766196324130325915371	64409215787485667976619632413032591537	0																																													so260_test_50						02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	66196324130325915376440921578748566797	16261406019	hit_data_fingerhutcomprod_2022-01-01.tsv	895871	FDM	6619632413032591360	6440921578748565504	1	01JAN2022:09:33:09.000000	01JAN2022	2022	1	1	1641051189	ss	en-US,en;q=0.9	20113=45,20538=300,20539=133,20540=167,20541=14.99,256,14,20170,111,112,122,123,127,129,131,142,143,144,145,155,160,171,182,197,10005,10013,10030,10031,10032,10038,10039,10042,10044,10045,10046,10096	U	47.18.210.29	0				https://www.fingerhut.com/cart/index?tealium=1641050958925&attStatus=true	cart	;NBF34;1;14.99;;,;SY016;1;52.00;;			cart	cart	cart	cart	cart					44	AlreadyEnrolled		https://www.fingerhut.com/cart/index?tealium=1641050958925&attStatus=true																Emerging				Emerging	015389c7c12448d0a1f81f8f320e32cb				1000						Advantage								FL	Mozilla/5.0 (iPhone; CPU iPhone OS 15_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148		0	0						2661327960	722	375	Y	N	Y	1	2	304	optonline.net	1/0/2022 10:29:31 6 300	7	45	173731979		0	1641051177	1641050971	1641050971	0	0				0	11	1956026620	hicksville	usa	ny	0	0	0	0	0	0													https://www.fingerhut.com/cart/index?tealium=1641050958925&attStatus=true	3912264249										3912264249	EMAIL01 : 11:CDESEGD : 24.99:CDESEGF : 2:CDESEGG : 2:CDESEG02 : 100				6_Missing_Other		8.7171											so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	0																https://www.fingerhut.com/cart/index?tealium=1641050958925&attStatus=true	3912264249										3912264249	EMAIL01 : 11:CDESEGD : 24.99:CDESEGF : 2:CDESEGG : 2:CDESEG02 : 100			1581	6_Missing_Other		8.7171											so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	0					https://www.fingerhut.com/cart/index	0	mobile index	1	0	A	644092157874856679766196324130325915371	64409215787485667976619632413032591537	0						cart					CDE_GoodCustomer_2_PB_Legacy_Personalized_OTB											xs											417															1641050958925			02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	66196324130325915376440921578748566797	16261406020	hit_data_fingerhutcomprod_2022-01-01.tsv	895872	FDM	6619632413032591360	6440921578748565504	1	01JAN2022:09:33:10.000000	01JAN2022	2022	1	1	1641051190	pe	en-US,en;q=0.9	194	U	47.18.210.29	10		so260_test_50		https://www.fingerhut.com/cart/index?tealium=1641050958925&attStatus=true	cart																																																								Mozilla/5.0 (iPhone; CPU iPhone OS 15_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148		0	0						2661327960	722	375	Y	N	Y	1	2	304	optonline.net	1/0/2022 10:29:31 6 300	7	45	173731979		0	1641051189	1641050971	1641050971	0	0				0	12	0	hicksville	usa	ny	0	0	0	0	0	0																																																													https://www.fingerhut.com/cart/index?tealium=1641050958925&attStatus=true	3912264249										3912264249	EMAIL01 : 11:CDESEGD : 24.99:CDESEGF : 2:CDESEGG : 2:CDESEG02 : 100			1581	6_Missing_Other		8.7171											so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	0						0		0	0		644092157874856679766196324130325915371	64409215787485667976619632413032591537	0																																													so260_test_50						02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	85289406396696059038021340467375505748	16261390503	hit_data_fingerhutcomprod_2022-01-01.tsv	880351	FDM	8528940639669605376	8021340467375505408	1	01JAN2022:09:34:53.000000	01JAN2022	2022	1	1	1641051293	ss	en-US,en;q=0.9,es;q=	20113=40,20538=0.0,20539=0.0,20540=0,20541=0,20170,111,122,123,130,131,142,145,155,171,10005,10013,10038,10039,10048,10096	U	72.204.71.15	0				https://www.fingerhut.com/welcome	index				index	index	index	index	index					44			https://www.fingerhut.com/welcome																				Prospect	23f71a33b3c345ba88a36c1bd985f1d2																		AR	Mozilla/5.0 (Linux; Android 10; LM-Q730) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	429	412	Y	N	Y	2	2	304	cox.net	1/0/2022 9:26:32 6 360	7	45	3128562023		270	1641051288	1641050793	1641050793	0	0			https://www.creditkarma.com/	0	39	3805217860	springdale	usa	ar	0	0	0	0	0	0													https://www.fingerhut.com/welcome											3871091989	CDESEG02 : 0																	so_targeting :			0																https://www.fingerhut.com/welcome											3871091989	CDESEG02 : 0	Nov21_AA_test50	so244_default	Organic														so_targeting :			0						0		0	0		802134046737550574885289406396696059031	80213404673755057488528940639669605903	0						index																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
2022	85289406396696059038021340467375505748	16261390504	hit_data_fingerhutcomprod_2022-01-01.tsv	880352	FDM	8528940639669605376	8021340467375505408	1	01JAN2022:09:35:31.000000	01JAN2022	2022	1	1	1641051331	pe	en-US,en;q=0.9,es;q=	253,111,112,122,130,145,155,171,10005,10038,10039,10096	U	72.204.71.15	10		HeaderClick:Account Overview		https://www.fingerhut.com/welcome	index								index								https://www.fingerhut.com/welcome																Prospect					23f71a33b3c345ba88a36c1bd985f1d2																			Mozilla/5.0 (Linux; Android 10; LM-Q730) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	429	412	Y	N	Y	2	2	304	cox.net	1/0/2022 9:26:32 6 360	7	45	3128562023		270	1641051293	1641050793	1641050793	0	0			https://www.creditkarma.com/	0	40	0	springdale	usa	ar	0	0	0	0	0	0													https://www.fingerhut.com/welcome	3871091989										3871091989																					0																https://www.fingerhut.com/welcome	3871091989										3871091989	CDESEG02 : 0	Nov21_AA_test50	so244_default	Organic														so_targeting :			0					https://www.fingerhut.com/welcome#my-account-mobile	0	index	1	0	A	802134046737550574885289406396696059031	80213404673755057488528940639669605903	0						index																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
2022	85289406396696059038021340467375505748	16261390505	hit_data_fingerhutcomprod_2022-01-01.tsv	880353	FDM	8528940639669605376	8021340467375505408	1	01JAN2022:09:35:35.000000	01JAN2022	2022	1	1	1641051335	ss	en-US,en;q=0.9,es;q=	20113=32,20538=0.0,20539=0.0,20540=0,20541=0,20170,111,112,122,123,131,142,145,155,171,10005,10013,10038,10039,10096	U	72.204.71.15	0				https://www.fingerhut.com/user/index	my account:main page				my account	my account:main page	my account:main page	my account:main page	my account					44			https://www.fingerhut.com/user/index																Prospect				Prospect	23f71a33b3c345ba88a36c1bd985f1d2																		AR	Mozilla/5.0 (Linux; Android 10; LM-Q730) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	429	412	Y	N	Y	2	2	304	cox.net	1/0/2022 9:26:32 6 360	7	45	3128562023		270	1641051331	1641050793	1641050793	0	0			https://www.creditkarma.com/	0	41	3977335384	springdale	usa	ar	0	0	0	0	0	0													https://www.fingerhut.com/user/index	3871091989										3871091989	CDESEG02 : 0																	so_targeting :			0																https://www.fingerhut.com/user/index	3871091989										3871091989	CDESEG02 : 0	Nov21_AA_test50	so244_default	Organic														so_targeting :			0					https://www.fingerhut.com/user/index	0	index	1	0	A	802134046737550574885289406396696059031	80213404673755057488528940639669605903	0						my account:main page																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
2022	85289406396696059038021340467375505748	16261390506	hit_data_fingerhutcomprod_2022-01-01.tsv	880354	FDM	8528940639669605376	8021340467375505408	1	01JAN2022:09:35:48.000000	01JAN2022	2022	1	1	1641051348	pe	en-US,en;q=0.9,es;q=	20536,111,112,122,145,155,171,10005,10038,10039,10096	U	72.204.71.15	10		no link_name		https://www.fingerhut.com/user/index	my account:main page								my account								https://www.fingerhut.com/user/index																Prospect					23f71a33b3c345ba88a36c1bd985f1d2																			Mozilla/5.0 (Linux; Android 10; LM-Q730) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	429	412	Y	N	Y	2	2	304	cox.net	1/0/2022 9:26:32 6 360	7	45	3128562023		270	1641051335	1641050793	1641050793	0	0			https://www.creditkarma.com/	0	42	0	springdale	usa	ar	0	0	0	0	0	0													https://www.fingerhut.com/user/index	3871091989										3871091989																					0																https://www.fingerhut.com/user/index	3871091989										3871091989	CDESEG02 : 0	Nov21_AA_test50	so244_default	Organic														so_targeting :			0					https://www.fingerhut.com/creditApp/index	0	my account:main page	1	0	A	802134046737550574885289406396696059031	80213404673755057488528940639669605903	0						my account:main page																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
2022	85289406396696059038021340467375505748	16261390508	hit_data_fingerhutcomprod_2022-01-01.tsv	880356	FDM	8528940639669605376	8021340467375505408	1	01JAN2022:09:35:56.000000	01JAN2022	2022	1	1	1641051356	ss	en-US,en;q=0.9,es;q=	20113=43,20538=0.0,20539=0.0,20540=0,20541=0,208,111,112,122,125,131,145,155,10005,10013,10038,10039,10040,10041,10096	U	72.204.71.15	0				https://www.fingerhut.com/creditApp/index	my account:credit application				my account	my account:credit application	my account:credit application	my account:credit application	my account					47			https://www.fingerhut.com/creditApp/index																Prospect				Prospect	23f71a33b3c345ba88a36c1bd985f1d2																		AR	Mozilla/5.0 (Linux; Android 10; LM-Q730) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	429	412	Y	N	Y	2	2	304	cox.net	1/0/2022 9:26:32 6 360	7	45	3128562023		270	1641051353	1641050793	1641050793	0	0			https://www.creditkarma.com/	0	44	3235156455	springdale	usa	ar	0	0	0	0	0	0													https://www.fingerhut.com/creditApp/index	3871091989										3871091989			so244_default																		0																https://www.fingerhut.com/creditApp/index	3871091989										3871091989	CDESEG02 : 0	Nov21_AA_test50	so244_default	Organic														so_targeting :			0						0		0	0		802134046737550574885289406396696059031	80213404673755057488528940639669605903	0						credit application																																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
2022	85289406396696059038021340467375505748	16261390509	hit_data_fingerhutcomprod_2022-01-01.tsv	880357	FDM	8528940639669605376	8021340467375505408	1	01JAN2022:09:35:59.000000	01JAN2022	2022	1	1	1641051359	pe	en-US,en;q=0.9,es;q=	153	U	72.204.71.15	10		SO244_test50		https://www.fingerhut.com/creditApp/index	my account:credit application																																																								Mozilla/5.0 (Linux; Android 10; LM-Q730) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	429	412	Y	N	Y	2	2	304	cox.net	1/0/2022 9:26:32 6 360	7	45	3128562023		270	1641051356	1641050793	1641050793	0	0			https://www.creditkarma.com/	0	45	0	springdale	usa	ar	0	0	0	0	0	0																																																													https://www.fingerhut.com/creditApp/index	3871091989										3871091989	CDESEG02 : 0	Nov21_AA_test50	so244_default	Organic														so_targeting :			0						0		0	0		802134046737550574885289406396696059031	80213404673755057488528940639669605903	0				SO244_test50																																															02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
2022	85289406396696059038021340467375505748	16261390510	hit_data_fingerhutcomprod_2022-01-01.tsv	880358	FDM	8528940639669605376	8021340467375505408	1	01JAN2022:09:36:38.000000	01JAN2022	2022	1	1	1641051398	pe	en-US,en;q=0.9,es;q=	111,112,122,145,155,10005,10038,10039,10040,10041,10096	U	72.204.71.15	10		MSCA Continue Button Click		https://www.fingerhut.com/creditApp/index	my account:credit application								my account								https://www.fingerhut.com/creditApp/index																Prospect					23f71a33b3c345ba88a36c1bd985f1d2																			Mozilla/5.0 (Linux; Android 10; LM-Q730) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	429	412	Y	N	Y	2	2	304	cox.net	1/0/2022 9:26:32 6 360	7	45	3128562023		270	1641051359	1641050793	1641050793	0	0			https://www.creditkarma.com/	0	46	0	springdale	usa	ar	0	0	0	0	0	0													https://www.fingerhut.com/creditApp/index	3871091989										3871091989																					0																https://www.fingerhut.com/creditApp/index	3871091989										3871091989	CDESEG02 : 0	Nov21_AA_test50	so244_default	Organic														so_targeting :			0					functioncn(){}	2	my account:credit application	1	0	LI	802134046737550574885289406396696059031	80213404673755057488528940639669605903	0						credit application																																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
2022	85289406396696059038021340467375505748	16261390511	hit_data_fingerhutcomprod_2022-01-01.tsv	880359	FDM	8528940639669605376	8021340467375505408	1	01JAN2022:09:36:40.000000	01JAN2022	2022	1	1	1641051400	ss	en-US,en;q=0.9,es;q=	20113=43,20538=0.0,20539=0.0,20540=0,20541=0,208,111,112,122,124,125,131,145,155,10005,10013,10038,10039,10040,10041,10096	U	72.204.71.15	0				https://www.fingerhut.com/creditApp/index	my account:credit application				my account	my account:credit application	my account:credit application	my account:credit application	my account					47			https://www.fingerhut.com/creditApp/index																Prospect				Prospect	23f71a33b3c345ba88a36c1bd985f1d2																		AR	Mozilla/5.0 (Linux; Android 10; LM-Q730) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	429	412	Y	N	Y	2	2	304	cox.net	1/0/2022 9:26:32 6 360	7	45	3128562023		270	1641051398	1641050793	1641050793	0	0			https://www.creditkarma.com/	0	47	620671839	springdale	usa	ar	0	0	0	0	0	0													https://www.fingerhut.com/creditApp/index	3871091989										3871091989		Nov21_AA_test50	so244_default																		0																https://www.fingerhut.com/creditApp/index	3871091989										3871091989	CDESEG02 : 0	Nov21_AA_test50	so244_default	Organic														so_targeting :			0					functioncn(){}	2	my account:credit application	1	0	BUTTON	802134046737550574885289406396696059031	80213404673755057488528940639669605903	0						my account:credit application																																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
2022	85289406396696059038021340467375505748	16261390512	hit_data_fingerhutcomprod_2022-01-01.tsv	880360	FDM	8528940639669605376	8021340467375505408	1	01JAN2022:09:37:12.000000	01JAN2022	2022	1	1	1641051432	pe	en-US,en;q=0.9,es;q=	111,112,122,145,155,10005,10038,10039,10040,10041,10096	U	72.204.71.15	10		MSCA Continue Button Click		https://www.fingerhut.com/creditApp/index	my account:my account:credit application								my account								https://www.fingerhut.com/creditApp/index																Prospect					23f71a33b3c345ba88a36c1bd985f1d2																			Mozilla/5.0 (Linux; Android 10; LM-Q730) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	429	412	Y	N	Y	2	2	304	cox.net	1/0/2022 9:26:32 6 360	7	45	3128562023		270	1641051400	1641050793	1641050793	0	0			https://www.creditkarma.com/	0	48	0	springdale	usa	ar	0	0	0	0	0	0													https://www.fingerhut.com/creditApp/index	3871091989										3871091989																					0																https://www.fingerhut.com/creditApp/index	3871091989										3871091989	CDESEG02 : 0	Nov21_AA_test50	so244_default	Organic														so_targeting :			0						0		0	0		802134046737550574885289406396696059031	80213404673755057488528940639669605903	0						my account:credit application																																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
